"","Year","Branch","Average","lag","value","all_pres"
"2239",2013,"Presidency",1.5,"5","Republican","Obama"
"2240",2013,"Presidency",1.5,"6","Republican","Obama"
"2241",2013,"Presidency",1.5,"7","Republican","Obama"
"2242",2013,"Presidency",1.5,"8","Republican","Obama"
"2243",2013,"Presidency",1.5,"9","Republican","Obama"
"2244",2013,"Presidency",1.5,"10","Republican","Obama"
"2245",2014,"House of Representatives",1.6,"0","Republican","Obama"
"2246",2014,"House of Representatives",1.6,"1","Republican","Obama"
"2247",2014,"House of Representatives",1.6,"2","Republican","Obama"
"2248",2014,"House of Representatives",1.6,"3","Republican","Obama"
"2249",2014,"House of Representatives",1.6,"4","Democrat","Obama"
"2250",2014,"House of Representatives",1.6,"5","Democrat","Obama"
"2251",2014,"House of Representatives",1.6,"6","Democrat","Obama"
"2252",2014,"House of Representatives",1.6,"7","Democrat","Obama"
"2253",2014,"House of Representatives",1.6,"8","Republican","Obama"
"2254",2014,"House of Representatives",1.6,"9","Republican","Obama"
"2255",2014,"House of Representatives",1.6,"10","Republican","Obama"
"2256",2014,"Senate",1.6,"0","Democrat","Obama"
"2257",2014,"Senate",1.6,"1","Democrat","Obama"
"2258",2014,"Senate",1.6,"2","Democrat","Obama"
"2259",2014,"Senate",1.6,"3","Democrat","Obama"
"2260",2014,"Senate",1.6,"4","Democrat","Obama"
"2261",2014,"Senate",1.6,"5","Democrat","Obama"
"2262",2014,"Senate",1.6,"6","Democrat","Obama"
"2263",2014,"Senate",1.6,"7","Democrat","Obama"
"2264",2014,"Senate",1.6,"8","Republican","Obama"
"2265",2014,"Senate",1.6,"9","Republican","Obama"
"2266",2014,"Senate",1.6,"10","Republican","Obama"
"2267",2014,"Congress (Both Chambers)",1.6,"0","Split","Obama"
"2268",2014,"Congress (Both Chambers)",1.6,"1","Split","Obama"
"2269",2014,"Congress (Both Chambers)",1.6,"2","Split","Obama"
"2270",2014,"Congress (Both Chambers)",1.6,"3","Split","Obama"
"2271",2014,"Congress (Both Chambers)",1.6,"4","Democrat","Obama"
"2272",2014,"Congress (Both Chambers)",1.6,"5","Democrat","Obama"
"2273",2014,"Congress (Both Chambers)",1.6,"6","Democrat","Obama"
"2274",2014,"Congress (Both Chambers)",1.6,"7","Democrat","Obama"
"2275",2014,"Congress (Both Chambers)",1.6,"8","Republican","Obama"
"2276",2014,"Congress (Both Chambers)",1.6,"9","Republican","Obama"
"2277",2014,"Congress (Both Chambers)",1.6,"10","Republican","Obama"
"2278",2014,"Presidency",1.6,"0","Democrat","Obama"
"2279",2014,"Presidency",1.6,"1","Democrat","Obama"
"2280",2014,"Presidency",1.6,"2","Democrat","Obama"
"2281",2014,"Presidency",1.6,"3","Democrat","Obama"
"2282",2014,"Presidency",1.6,"4","Democrat","Obama"
"2283",2014,"Presidency",1.6,"5","Democrat","Obama"
"2284",2014,"Presidency",1.6,"6","Republican","Obama"
"2285",2014,"Presidency",1.6,"7","Republican","Obama"
"2286",2014,"Presidency",1.6,"8","Republican","Obama"
"2287",2014,"Presidency",1.6,"9","Republican","Obama"
"2288",2014,"Presidency",1.6,"10","Republican","Obama"
"2289",2015,"House of Representatives",0.1,"0","Republican","Obama"
"2290",2015,"House of Representatives",0.1,"1","Republican","Obama"
"2291",2015,"House of Representatives",0.1,"2","Republican","Obama"
"2292",2015,"House of Representatives",0.1,"3","Republican","Obama"
"2293",2015,"House of Representatives",0.1,"4","Republican","Obama"
"2294",2015,"House of Representatives",0.1,"5","Democrat","Obama"
"2295",2015,"House of Representatives",0.1,"6","Democrat","Obama"
"2296",2015,"House of Representatives",0.1,"7","Democrat","Obama"
"2297",2015,"House of Representatives",0.1,"8","Democrat","Obama"
"2298",2015,"House of Representatives",0.1,"9","Republican","Obama"
"2299",2015,"House of Representatives",0.1,"10","Republican","Obama"
"2300",2015,"Senate",0.1,"0","Republican","Obama"
"2301",2015,"Senate",0.1,"1","Democrat","Obama"
"2302",2015,"Senate",0.1,"2","Democrat","Obama"
"2303",2015,"Senate",0.1,"3","Democrat","Obama"
"2304",2015,"Senate",0.1,"4","Democrat","Obama"
"2305",2015,"Senate",0.1,"5","Democrat","Obama"
"2306",2015,"Senate",0.1,"6","Democrat","Obama"
"2307",2015,"Senate",0.1,"7","Democrat","Obama"
"2308",2015,"Senate",0.1,"8","Democrat","Obama"
"2309",2015,"Senate",0.1,"9","Republican","Obama"
"2310",2015,"Senate",0.1,"10","Republican","Obama"
"2311",2015,"Congress (Both Chambers)",0.1,"0","Republican","Obama"
"2312",2015,"Congress (Both Chambers)",0.1,"1","Split","Obama"
"2313",2015,"Congress (Both Chambers)",0.1,"2","Split","Obama"
"2314",2015,"Congress (Both Chambers)",0.1,"3","Split","Obama"
"2315",2015,"Congress (Both Chambers)",0.1,"4","Split","Obama"
"2316",2015,"Congress (Both Chambers)",0.1,"5","Democrat","Obama"
"2317",2015,"Congress (Both Chambers)",0.1,"6","Democrat","Obama"
"2318",2015,"Congress (Both Chambers)",0.1,"7","Democrat","Obama"
"2319",2015,"Congress (Both Chambers)",0.1,"8","Democrat","Obama"
"2320",2015,"Congress (Both Chambers)",0.1,"9","Republican","Obama"
"2321",2015,"Congress (Both Chambers)",0.1,"10","Republican","Obama"
"2322",2015,"Presidency",0.1,"0","Democrat","Obama"
"2323",2015,"Presidency",0.1,"1","Democrat","Obama"
"2324",2015,"Presidency",0.1,"2","Democrat","Obama"
"2325",2015,"Presidency",0.1,"3","Democrat","Obama"
"2326",2015,"Presidency",0.1,"4","Democrat","Obama"
"2327",2015,"Presidency",0.1,"5","Democrat","Obama"
"2328",2015,"Presidency",0.1,"6","Democrat","Obama"
"2329",2015,"Presidency",0.1,"7","Republican","Obama"
"2330",2015,"Presidency",0.1,"8","Republican","Obama"
"2331",2015,"Presidency",0.1,"9","Republican","Obama"
"2332",2015,"Presidency",0.1,"10","Republican","Obama"
"2333",2016,"House of Representatives",1.3,"0","Republican","Obama"
"2334",2016,"House of Representatives",1.3,"1","Republican","Obama"
"2335",2016,"House of Representatives",1.3,"2","Republican","Obama"
"2336",2016,"House of Representatives",1.3,"3","Republican","Obama"
"2337",2016,"House of Representatives",1.3,"4","Republican","Obama"
"2338",2016,"House of Representatives",1.3,"5","Republican","Obama"
"2339",2016,"House of Representatives",1.3,"6","Democrat","Obama"
"2340",2016,"House of Representatives",1.3,"7","Democrat","Obama"
"2341",2016,"House of Representatives",1.3,"8","Democrat","Obama"
"2342",2016,"House of Representatives",1.3,"9","Democrat","Obama"
"2343",2016,"House of Representatives",1.3,"10","Republican","Obama"
"2344",2016,"Senate",1.3,"0","Republican","Obama"
"2345",2016,"Senate",1.3,"1","Republican","Obama"
"2346",2016,"Senate",1.3,"2","Democrat","Obama"
"2347",2016,"Senate",1.3,"3","Democrat","Obama"
"2348",2016,"Senate",1.3,"4","Democrat","Obama"
"2349",2016,"Senate",1.3,"5","Democrat","Obama"
"2350",2016,"Senate",1.3,"6","Democrat","Obama"
"2351",2016,"Senate",1.3,"7","Democrat","Obama"
"2352",2016,"Senate",1.3,"8","Democrat","Obama"
"2353",2016,"Senate",1.3,"9","Democrat","Obama"
"2354",2016,"Senate",1.3,"10","Republican","Obama"
"2355",2016,"Congress (Both Chambers)",1.3,"0","Republican","Obama"
"2356",2016,"Congress (Both Chambers)",1.3,"1","Republican","Obama"
"2357",2016,"Congress (Both Chambers)",1.3,"2","Split","Obama"
"2358",2016,"Congress (Both Chambers)",1.3,"3","Split","Obama"
"2359",2016,"Congress (Both Chambers)",1.3,"4","Split","Obama"
"2360",2016,"Congress (Both Chambers)",1.3,"5","Split","Obama"
"2361",2016,"Congress (Both Chambers)",1.3,"6","Democrat","Obama"
"2362",2016,"Congress (Both Chambers)",1.3,"7","Democrat","Obama"
"2363",2016,"Congress (Both Chambers)",1.3,"8","Democrat","Obama"
"2364",2016,"Congress (Both Chambers)",1.3,"9","Democrat","Obama"
"2365",2016,"Congress (Both Chambers)",1.3,"10","Republican","Obama"
"2366",2016,"Presidency",1.3,"0","Democrat","Obama"
"2367",2016,"Presidency",1.3,"1","Democrat","Obama"
"2368",2016,"Presidency",1.3,"2","Democrat","Obama"
"2369",2016,"Presidency",1.3,"3","Democrat","Obama"
"2370",2016,"Presidency",1.3,"4","Democrat","Obama"
"2371",2016,"Presidency",1.3,"5","Democrat","Obama"
"2372",2016,"Presidency",1.3,"6","Democrat","Obama"
"2373",2016,"Presidency",1.3,"7","Democrat","Obama"
"2374",2016,"Presidency",1.3,"8","Republican","Obama"
"2375",2016,"Presidency",1.3,"9","Republican","Obama"
"2376",2016,"Presidency",1.3,"10","Republican","Obama"
"2377",2017,"House of Representatives",2.1,"0","Republican","Trump"
"2378",2017,"House of Representatives",2.1,"1","Republican","Trump"
"2379",2017,"House of Representatives",2.1,"2","Republican","Trump"
"2380",2017,"House of Representatives",2.1,"3","Republican","Trump"
"2381",2017,"House of Representatives",2.1,"4","Republican","Trump"
"2382",2017,"House of Representatives",2.1,"5","Republican","Trump"
"2383",2017,"House of Representatives",2.1,"6","Republican","Trump"
"2384",2017,"House of Representatives",2.1,"7","Democrat","Trump"
"2385",2017,"House of Representatives",2.1,"8","Democrat","Trump"
"2386",2017,"House of Representatives",2.1,"9","Democrat","Trump"
"2387",2017,"House of Representatives",2.1,"10","Democrat","Trump"
"2388",2017,"Senate",2.1,"0","Republican","Trump"
"2389",2017,"Senate",2.1,"1","Republican","Trump"
"2390",2017,"Senate",2.1,"2","Republican","Trump"
"2391",2017,"Senate",2.1,"3","Democrat","Trump"
"2392",2017,"Senate",2.1,"4","Democrat","Trump"
"2393",2017,"Senate",2.1,"5","Democrat","Trump"
"2394",2017,"Senate",2.1,"6","Democrat","Trump"
"2395",2017,"Senate",2.1,"7","Democrat","Trump"
"2396",2017,"Senate",2.1,"8","Democrat","Trump"
"2397",2017,"Senate",2.1,"9","Democrat","Trump"
"2398",2017,"Senate",2.1,"10","Democrat","Trump"
"2399",2017,"Congress (Both Chambers)",2.1,"0","Republican","Trump"
"2400",2017,"Congress (Both Chambers)",2.1,"1","Republican","Trump"
"2401",2017,"Congress (Both Chambers)",2.1,"2","Republican","Trump"
"2402",2017,"Congress (Both Chambers)",2.1,"3","Split","Trump"
"2403",2017,"Congress (Both Chambers)",2.1,"4","Split","Trump"
"2404",2017,"Congress (Both Chambers)",2.1,"5","Split","Trump"
"2405",2017,"Congress (Both Chambers)",2.1,"6","Split","Trump"
"2406",2017,"Congress (Both Chambers)",2.1,"7","Democrat","Trump"
"2407",2017,"Congress (Both Chambers)",2.1,"8","Democrat","Trump"
"2408",2017,"Congress (Both Chambers)",2.1,"9","Democrat","Trump"
"2409",2017,"Congress (Both Chambers)",2.1,"10","Democrat","Trump"
"2410",2017,"Presidency",2.1,"0","Democrat","Trump"
"2411",2017,"Presidency",2.1,"1","Democrat","Trump"
"2412",2017,"Presidency",2.1,"2","Democrat","Trump"
"2413",2017,"Presidency",2.1,"3","Democrat","Trump"
"2414",2017,"Presidency",2.1,"4","Democrat","Trump"
"2415",2017,"Presidency",2.1,"5","Democrat","Trump"
"2416",2017,"Presidency",2.1,"6","Democrat","Trump"
"2417",2017,"Presidency",2.1,"7","Democrat","Trump"
"2418",2017,"Presidency",2.1,"8","Democrat","Trump"
"2419",2017,"Presidency",2.1,"9","Republican","Trump"
"2420",2017,"Presidency",2.1,"10","Republican","Trump"
"2421",2018,"House of Representatives",2.4,"0","Republican","Trump"
"2422",2018,"House of Representatives",2.4,"1","Republican","Trump"
"2423",2018,"House of Representatives",2.4,"2","Republican","Trump"
"2424",2018,"House of Representatives",2.4,"3","Republican","Trump"
"2425",2018,"House of Representatives",2.4,"4","Republican","Trump"
"2426",2018,"House of Representatives",2.4,"5","Republican","Trump"
"2427",2018,"House of Representatives",2.4,"6","Republican","Trump"
"2428",2018,"House of Representatives",2.4,"7","Republican","Trump"
"2429",2018,"House of Representatives",2.4,"8","Democrat","Trump"
"2430",2018,"House of Representatives",2.4,"9","Democrat","Trump"
"2431",2018,"House of Representatives",2.4,"10","Democrat","Trump"
"2432",2018,"Senate",2.4,"0","Republican","Trump"
"2433",2018,"Senate",2.4,"1","Republican","Trump"
"2434",2018,"Senate",2.4,"2","Republican","Trump"
"2435",2018,"Senate",2.4,"3","Republican","Trump"
"2436",2018,"Senate",2.4,"4","Democrat","Trump"
"2437",2018,"Senate",2.4,"5","Democrat","Trump"
"2438",2018,"Senate",2.4,"6","Democrat","Trump"
"2439",2018,"Senate",2.4,"7","Democrat","Trump"
"2440",2018,"Senate",2.4,"8","Democrat","Trump"
"2441",2018,"Senate",2.4,"9","Democrat","Trump"
"2442",2018,"Senate",2.4,"10","Democrat","Trump"
"2443",2018,"Congress (Both Chambers)",2.4,"0","Republican","Trump"
"2444",2018,"Congress (Both Chambers)",2.4,"1","Republican","Trump"
"2445",2018,"Congress (Both Chambers)",2.4,"2","Republican","Trump"
"2446",2018,"Congress (Both Chambers)",2.4,"3","Republican","Trump"
"2447",2018,"Congress (Both Chambers)",2.4,"4","Split","Trump"
"2448",2018,"Congress (Both Chambers)",2.4,"5","Split","Trump"
"2449",2018,"Congress (Both Chambers)",2.4,"6","Split","Trump"
"2450",2018,"Congress (Both Chambers)",2.4,"7","Split","Trump"
"2451",2018,"Congress (Both Chambers)",2.4,"8","Democrat","Trump"
"2452",2018,"Congress (Both Chambers)",2.4,"9","Democrat","Trump"
"2453",2018,"Congress (Both Chambers)",2.4,"10","Democrat","Trump"
"2454",2018,"Presidency",2.4,"0","Democrat","Trump"
"2455",2018,"Presidency",2.4,"1","Democrat","Trump"
"2456",2018,"Presidency",2.4,"2","Democrat","Trump"
"2457",2018,"Presidency",2.4,"3","Democrat","Trump"
"2458",2018,"Presidency",2.4,"4","Democrat","Trump"
"2459",2018,"Presidency",2.4,"5","Democrat","Trump"
"2460",2018,"Presidency",2.4,"6","Democrat","Trump"
"2461",2018,"Presidency",2.4,"7","Democrat","Trump"
"2462",2018,"Presidency",2.4,"8","Democrat","Trump"
"2463",2018,"Presidency",2.4,"9","Democrat","Trump"
"2464",2018,"Presidency",2.4,"10","Republican","Trump"
"2465",2019,"House of Representatives",1.8,"0","Democrat","Trump"
"2466",2019,"House of Representatives",1.8,"1","Republican","Trump"
"2467",2019,"House of Representatives",1.8,"2","Republican","Trump"
"2468",2019,"House of Representatives",1.8,"3","Republican","Trump"
"2469",2019,"House of Representatives",1.8,"4","Republican","Trump"
"2470",2019,"House of Representatives",1.8,"5","Republican","Trump"
"2471",2019,"House of Representatives",1.8,"6","Republican","Trump"
"2472",2019,"House of Representatives",1.8,"7","Republican","Trump"
"2473",2019,"House of Representatives",1.8,"8","Republican","Trump"
"2474",2019,"House of Representatives",1.8,"9","Democrat","Trump"
"2475",2019,"House of Representatives",1.8,"10","Democrat","Trump"
"2476",2019,"Senate",1.8,"0","Republican","Trump"
"2477",2019,"Senate",1.8,"1","Republican","Trump"
"2478",2019,"Senate",1.8,"2","Republican","Trump"
"2479",2019,"Senate",1.8,"3","Republican","Trump"
"2480",2019,"Senate",1.8,"4","Republican","Trump"
"2481",2019,"Senate",1.8,"5","Democrat","Trump"
"2482",2019,"Senate",1.8,"6","Democrat","Trump"
"2483",2019,"Senate",1.8,"7","Democrat","Trump"
"2484",2019,"Senate",1.8,"8","Democrat","Trump"
"2485",2019,"Senate",1.8,"9","Democrat","Trump"
"2486",2019,"Senate",1.8,"10","Democrat","Trump"
"2487",2019,"Congress (Both Chambers)",1.8,"0","Split","Trump"
"2488",2019,"Congress (Both Chambers)",1.8,"1","Republican","Trump"
"2489",2019,"Congress (Both Chambers)",1.8,"2","Republican","Trump"
"2490",2019,"Congress (Both Chambers)",1.8,"3","Republican","Trump"
"2491",2019,"Congress (Both Chambers)",1.8,"4","Republican","Trump"
"2492",2019,"Congress (Both Chambers)",1.8,"5","Split","Trump"
"2493",2019,"Congress (Both Chambers)",1.8,"6","Split","Trump"
"2494",2019,"Congress (Both Chambers)",1.8,"7","Split","Trump"
"2495",2019,"Congress (Both Chambers)",1.8,"8","Split","Trump"
"2496",2019,"Congress (Both Chambers)",1.8,"9","Democrat","Trump"
"2497",2019,"Congress (Both Chambers)",1.8,"10","Democrat","Trump"
"2498",2019,"Presidency",1.8,"0","Republican","Trump"
"2499",2019,"Presidency",1.8,"1","Democrat","Trump"
"2500",2019,"Presidency",1.8,"2","Democrat","Trump"
"2501",2019,"Presidency",1.8,"3","Democrat","Trump"
"2502",2019,"Presidency",1.8,"4","Democrat","Trump"
"2503",2019,"Presidency",1.8,"5","Democrat","Trump"
"2504",2019,"Presidency",1.8,"6","Democrat","Trump"
"2505",2019,"Presidency",1.8,"7","Democrat","Trump"
"2506",2019,"Presidency",1.8,"8","Democrat","Trump"
"2507",2019,"Presidency",1.8,"9","Democrat","Trump"
"2508",2019,"Presidency",1.8,"10","Democrat","Trump"
"2509",2020,"House of Representatives",1.2,"0","Democrat","Trump"
"2510",2020,"House of Representatives",1.2,"1","Democrat","Trump"
"2511",2020,"House of Representatives",1.2,"2","Republican","Trump"
"2512",2020,"House of Representatives",1.2,"3","Republican","Trump"
"2513",2020,"House of Representatives",1.2,"4","Republican","Trump"
"2514",2020,"House of Representatives",1.2,"5","Republican","Trump"
"2515",2020,"House of Representatives",1.2,"6","Republican","Trump"
"2516",2020,"House of Representatives",1.2,"7","Republican","Trump"
"2517",2020,"House of Representatives",1.2,"8","Republican","Trump"
"2518",2020,"House of Representatives",1.2,"9","Republican","Trump"
"2519",2020,"House of Representatives",1.2,"10","Democrat","Trump"
"2520",2020,"Senate",1.2,"0","Republican","Trump"
"2521",2020,"Senate",1.2,"1","Republican","Trump"
"2522",2020,"Senate",1.2,"2","Republican","Trump"
"2523",2020,"Senate",1.2,"3","Republican","Trump"
"2524",2020,"Senate",1.2,"4","Republican","Trump"
"2525",2020,"Senate",1.2,"5","Republican","Trump"
"2526",2020,"Senate",1.2,"6","Democrat","Trump"
"2527",2020,"Senate",1.2,"7","Democrat","Trump"
"2528",2020,"Senate",1.2,"8","Democrat","Trump"
"2529",2020,"Senate",1.2,"9","Democrat","Trump"
"2530",2020,"Senate",1.2,"10","Democrat","Trump"
"2531",2020,"Congress (Both Chambers)",1.2,"0","Split","Trump"
"2532",2020,"Congress (Both Chambers)",1.2,"1","Split","Trump"
"2533",2020,"Congress (Both Chambers)",1.2,"2","Republican","Trump"
"2534",2020,"Congress (Both Chambers)",1.2,"3","Republican","Trump"
"2535",2020,"Congress (Both Chambers)",1.2,"4","Republican","Trump"
"2536",2020,"Congress (Both Chambers)",1.2,"5","Republican","Trump"
"2537",2020,"Congress (Both Chambers)",1.2,"6","Split","Trump"
"2538",2020,"Congress (Both Chambers)",1.2,"7","Split","Trump"
"2539",2020,"Congress (Both Chambers)",1.2,"8","Split","Trump"
"2540",2020,"Congress (Both Chambers)",1.2,"9","Split","Trump"
"2541",2020,"Congress (Both Chambers)",1.2,"10","Democrat","Trump"
"2542",2020,"Presidency",1.2,"0","Republican","Trump"
"2543",2020,"Presidency",1.2,"1","Republican","Trump"
"2544",2020,"Presidency",1.2,"2","Democrat","Trump"
"2545",2020,"Presidency",1.2,"3","Democrat","Trump"
"2546",2020,"Presidency",1.2,"4","Democrat","Trump"
"2547",2020,"Presidency",1.2,"5","Democrat","Trump"
"2548",2020,"Presidency",1.2,"6","Democrat","Trump"
"2549",2020,"Presidency",1.2,"7","Democrat","Trump"
"2550",2020,"Presidency",1.2,"8","Democrat","Trump"
"2551",2020,"Presidency",1.2,"9","Democrat","Trump"
"2552",2020,"Presidency",1.2,"10","Democrat","Trump"
"2553",2021,"House of Representatives",4.7,"0","Democrat","Biden"
"2554",2021,"House of Representatives",4.7,"1","Democrat","Biden"
"2555",2021,"House of Representatives",4.7,"2","Democrat","Biden"
"2556",2021,"House of Representatives",4.7,"3","Republican","Biden"
"2557",2021,"House of Representatives",4.7,"4","Republican","Biden"
"2558",2021,"House of Representatives",4.7,"5","Republican","Biden"
"2559",2021,"House of Representatives",4.7,"6","Republican","Biden"
"2560",2021,"House of Representatives",4.7,"7","Republican","Biden"
"2561",2021,"House of Representatives",4.7,"8","Republican","Biden"
"2562",2021,"House of Representatives",4.7,"9","Republican","Biden"
"2563",2021,"House of Representatives",4.7,"10","Republican","Biden"
"2564",2021,"Senate",4.7,"0","Democrat","Biden"
"2565",2021,"Senate",4.7,"1","Republican","Biden"
"2566",2021,"Senate",4.7,"2","Republican","Biden"
"2567",2021,"Senate",4.7,"3","Republican","Biden"
"2568",2021,"Senate",4.7,"4","Republican","Biden"
"2569",2021,"Senate",4.7,"5","Republican","Biden"
"2570",2021,"Senate",4.7,"6","Republican","Biden"
"2571",2021,"Senate",4.7,"7","Democrat","Biden"
"2572",2021,"Senate",4.7,"8","Democrat","Biden"
"2573",2021,"Senate",4.7,"9","Democrat","Biden"
"2574",2021,"Senate",4.7,"10","Democrat","Biden"
"2575",2021,"Congress (Both Chambers)",4.7,"0","Democrat","Biden"
"2576",2021,"Congress (Both Chambers)",4.7,"1","Split","Biden"
"2577",2021,"Congress (Both Chambers)",4.7,"2","Split","Biden"
"2578",2021,"Congress (Both Chambers)",4.7,"3","Republican","Biden"
"2579",2021,"Congress (Both Chambers)",4.7,"4","Republican","Biden"
"2580",2021,"Congress (Both Chambers)",4.7,"5","Republican","Biden"
"2581",2021,"Congress (Both Chambers)",4.7,"6","Republican","Biden"
"2582",2021,"Congress (Both Chambers)",4.7,"7","Split","Biden"
"2583",2021,"Congress (Both Chambers)",4.7,"8","Split","Biden"
"2584",2021,"Congress (Both Chambers)",4.7,"9","Split","Biden"
"2585",2021,"Congress (Both Chambers)",4.7,"10","Split","Biden"
"2586",2021,"Presidency",4.7,"0","Democrat","Biden"
"2587",2021,"Presidency",4.7,"1","Republican","Biden"
"2588",2021,"Presidency",4.7,"2","Republican","Biden"
"2589",2021,"Presidency",4.7,"3","Democrat","Biden"
"2590",2021,"Presidency",4.7,"4","Democrat","Biden"
"2591",2021,"Presidency",4.7,"5","Democrat","Biden"
"2592",2021,"Presidency",4.7,"6","Democrat","Biden"
"2593",2021,"Presidency",4.7,"7","Democrat","Biden"
"2594",2021,"Presidency",4.7,"8","Democrat","Biden"
"2595",2021,"Presidency",4.7,"9","Democrat","Biden"
"2596",2021,"Presidency",4.7,"10","Democrat","Biden"
"2597",2022,"House of Representatives",8.3,"0","Democrat","Biden"
"2598",2022,"House of Representatives",8.3,"1","Democrat","Biden"
"2599",2022,"House of Representatives",8.3,"2","Democrat","Biden"
"2600",2022,"House of Representatives",8.3,"3","Democrat","Biden"
"2601",2022,"House of Representatives",8.3,"4","Republican","Biden"
"2602",2022,"House of Representatives",8.3,"5","Republican","Biden"
"2603",2022,"House of Representatives",8.3,"6","Republican","Biden"
"2604",2022,"House of Representatives",8.3,"7","Republican","Biden"
"2605",2022,"House of Representatives",8.3,"8","Republican","Biden"
"2606",2022,"House of Representatives",8.3,"9","Republican","Biden"
"2607",2022,"House of Representatives",8.3,"10","Republican","Biden"
"2608",2022,"Senate",8.3,"0","Democrat","Biden"
"2609",2022,"Senate",8.3,"1","Democrat","Biden"
"2610",2022,"Senate",8.3,"2","Republican","Biden"
"2611",2022,"Senate",8.3,"3","Republican","Biden"
"2612",2022,"Senate",8.3,"4","Republican","Biden"
"2613",2022,"Senate",8.3,"5","Republican","Biden"
"2614",2022,"Senate",8.3,"6","Republican","Biden"
"2615",2022,"Senate",8.3,"7","Republican","Biden"
"2616",2022,"Senate",8.3,"8","Democrat","Biden"
"2617",2022,"Senate",8.3,"9","Democrat","Biden"
"2618",2022,"Senate",8.3,"10","Democrat","Biden"
"2619",2022,"Congress (Both Chambers)",8.3,"0","Democrat","Biden"
"2620",2022,"Congress (Both Chambers)",8.3,"1","Democrat","Biden"
"2621",2022,"Congress (Both Chambers)",8.3,"2","Split","Biden"
"2622",2022,"Congress (Both Chambers)",8.3,"3","Split","Biden"
"2623",2022,"Congress (Both Chambers)",8.3,"4","Republican","Biden"
"2624",2022,"Congress (Both Chambers)",8.3,"5","Republican","Biden"
"2625",2022,"Congress (Both Chambers)",8.3,"6","Republican","Biden"
"2626",2022,"Congress (Both Chambers)",8.3,"7","Republican","Biden"
"2627",2022,"Congress (Both Chambers)",8.3,"8","Split","Biden"
"2628",2022,"Congress (Both Chambers)",8.3,"9","Split","Biden"
"2629",2022,"Congress (Both Chambers)",8.3,"10","Split","Biden"
"2630",2022,"Presidency",8.3,"0","Democrat","Biden"
"2631",2022,"Presidency",8.3,"1","Democrat","Biden"
"2632",2022,"Presidency",8.3,"2","Republican","Biden"
"2633",2022,"Presidency",8.3,"3","Republican","Biden"
"2634",2022,"Presidency",8.3,"4","Democrat","Biden"
"2635",2022,"Presidency",8.3,"5","Democrat","Biden"
"2636",2022,"Presidency",8.3,"6","Democrat","Biden"
"2637",2022,"Presidency",8.3,"7","Democrat","Biden"
"2638",2022,"Presidency",8.3,"8","Democrat","Biden"
"2639",2022,"Presidency",8.3,"9","Democrat","Biden"
"2640",2022,"Presidency",8.3,"10","Democrat","Biden"
